,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
4604,1212144520026038273,1212144520026038273,2019-12-31,trevforrestdop,"  to all of friends and family.                                        So many things have happened over the last decade, this is simply one of the sweetest mornings picking Sea-beans near our dock on…  https://t.co/v11Ym4rkzD",['happy'],"#Happy #2020 to all of friends and family.                                        So many things have happened over the last decade, this is simply one of the sweetest mornings picking Sea-beans near our dock on…  https://t.co/v11Ym4rkzD",1
4605,1212144027832848384,1212144027832848384,2019-12-31,unicornmagiclan,  Rainbow Unicorn Design Birthday Party Cake Topper  https://t.co/Sa3XuFlWvk  https://t.co/cVBjjDCeme,"['happy', 'instalike']",#happy #instalike Rainbow Unicorn Design Birthday Party Cake Topper  https://t.co/Sa3XuFlWvk  https://t.co/cVBjjDCeme,1
4606,1212143992453959682,1212143992453959682,2019-12-31,shopnfactory,Women's Long Plaid Shirt      https://t.co/M9aw54O9Nz,"['happy', 'streetstyle', 'moda']",Women's Long Plaid Shirt #happy  #streetstyle #moda  https://t.co/M9aw54O9Nz,1
4607,1212143778997379078,1212143778997379078,2019-12-31,atiqaodho2009,"   Hope this year brings us all loads of love, happiness and laughter. Wishing all my friends &amp; supporters all the best.   https://t.co/nqj2uXuUHJ  https://t.co/53vqOd9vpc","['happy', 'newyear']","#Happy #NewYear #2020 Hope this year brings us all loads of love, happiness and laughter. Wishing all my friends &amp; supporters all the best.   https://t.co/nqj2uXuUHJ  https://t.co/53vqOd9vpc",1
4608,1212143748525809664,1212143748525809664,2019-12-31,a7mede,"كل عام وأنتوا بخير وعساها سنة خير وسعادة علينا وعليكم 🎉🎈 Happy new year all, may this year full with happiness 🎉🎈 .     https://t.co/rLySRj0mDp","['newyear', 'happy']","كل عام وأنتوا بخير وعساها سنة خير وسعادة علينا وعليكم 🎉🎈 Happy new year all, may this year full with happiness 🎉🎈 . #2020 #newyear #happy  https://t.co/rLySRj0mDp",1
4609,1212142691649228800,1212142691649228800,2019-12-31,larenyacom,TV intelligente LG 43UK6500PLA 43 4K HDR     https://t.co/GMjdZrpp1K,"['happy', 'love', 'smile']",TV intelligente LG 43UK6500PLA 43 4K HDR #happy #love #smile  https://t.co/GMjdZrpp1K,1
4610,1212142638696148994,1212142638696148994,2019-12-31,altchargames, ! Who's excited about all the games we'll get to play in ?      https://t.co/rWwirW5PI5,"['happy', 'newyear', 'darksidersgenesis', 'finalfantasyviiremake']",#Happy #NewYear! Who's excited about all the games we'll get to play in #2020?  #darksidersgenesis #FinalFantasyVIIRemake   https://t.co/rWwirW5PI5,1
4611,1212142311473156096,1212142311473156096,2019-12-31,luceeneu,May your 2020 be as happy as I am in this picture      https://t.co/Bumm0wfHXc,"['happy', 'gherkins', 'happynewyear']",May your 2020 be as happy as I am in this picture #2020 #happy #gherkins #happynewyear  https://t.co/Bumm0wfHXc,1
4612,1212142168267272194,1212142168267272194,2019-12-31,atiqaodhobrand,"   Hope this year brings us all loads of love, happiness and laughter. Wishing all our supporters all the best.   https://t.co/e9sPru4aWo  https://t.co/Aev25dLVvi","['happy', 'newyear']","#Happy #NewYear #2020 Hope this year brings us all loads of love, happiness and laughter. Wishing all our supporters all the best.   https://t.co/e9sPru4aWo  https://t.co/Aev25dLVvi",1
4613,1212142025702817793,1212142025702817793,2019-12-31,ll_kemistry,Got my ice cream 🤤    https://t.co/AC4dPSPyDv,"['happy', 'thelittlethings']",Got my ice cream 🤤 #happy #thelittlethings  https://t.co/AC4dPSPyDv,1
4614,1212141486604718080,1212141486604718080,2019-12-31,jhuullyribeiro,"Vem 2020, estou pronta para realizar mais sonhos 🤩❣ ",['happy'],"Vem 2020, estou pronta para realizar mais sonhos 🤩❣ #happy",1
4615,1212141093149663233,1212141093149663233,2019-12-31,lohtume,"May this 2020 Brings nothing But peace , Blessings and joY ✨❤😇.   New Year 2020.",['happy'],"May this 2020 Brings nothing But peace , Blessings and joY ✨❤😇.  #HappY New Year 2020.",1
4616,1212141022551130116,1212141022551130116,2019-12-31,ezingerz,"[GER] [21+] Berliner Keller - Less Drama, more Techno  New Year2020    .one   https://t.co/RhkGoVlxrk","['happy', 'techno', 'studio33techno', 'studio33', 'weareone']","[GER] [21+] Berliner Keller - Less Drama, more Techno #Happy New Year2020 #62 #Techno #Studio33Techno #Studio33.one #Weareone  https://t.co/RhkGoVlxrk",1
4617,1212141009200713732,1212141009200713732,2019-12-31,jkennedytoner,Dumbo  Lovely Film   New Year,"['2020newyear', 'dumbo', 'happy']",Dumbo #2020NewYear Lovely Film #Dumbo #happy New Year,1
4618,1212140859849883648,1212140859849883648,2019-12-31,fabulousssjade,"As this year ends, I wish the negativity and difficulties also ends with this year &amp; 2020 brings joy, happiness, good health and indeed wealth.  Have a rocking year everyone! 💋     …  https://t.co/cZljxKDLpK","['happy', 'newyear', 'holidays', 'season']","As this year ends, I wish the negativity and difficulties also ends with this year &amp; 2020 brings joy, happiness, good health and indeed wealth.  Have a rocking year everyone! 💋  #happy #newyear #holidays #season…  https://t.co/cZljxKDLpK",1
4619,1212140838282772481,1212063742134931456,2019-12-31,deebasaad1,@Taraana7 Asim ❤️ Bhaiyon aur Beheno Mein aapki dost Taraani Sayaani bol rahi hoon  Ek chhottu si pyaar wali activity karein?  Wishing our Dear Asim   ,"['happy', 'happynewyearasim']",@Taraana7 Asim ❤️#Happy Bhaiyon aur Beheno Mein aapki dost Taraani Sayaani bol rahi hoon  Ek chhottu si pyaar wali activity karein?  Wishing our Dear Asim   #HappyNewYearAsim,1
4620,1212140781273833472,1212140781273833472,2019-12-31,kindaalraei,     🍀  https://t.co/MnThRgTQBA,"['happy', 'new', 'year', 'happynewyear']",#happy #new #year #happynewyear #2020 🍀  https://t.co/MnThRgTQBA,1
4621,1212140642316541952,1212140642316541952,2019-12-31,dixiegrillwpb,Wishing everyone a  and  New Year’s Eve celebration! Tonight’s house-made  special is Prime Rib. Reminder we are closing at 10pm both kitchen &amp; bar. ! @ Dixie Grill &amp; Brewery  https://t.co/723QFFusw0,"['happy', 'safe', 'dinner', 'cheers']",Wishing everyone a #happy and #safe New Year’s Eve celebration! Tonight’s house-made #dinner special is Prime Rib. Reminder we are closing at 10pm both kitchen &amp; bar. #Cheers! @ Dixie Grill &amp; Brewery  https://t.co/723QFFusw0,1
4622,1212140156783939586,1212140156783939586,2019-12-31,smeggy_za,  ...🎊🎉🎇🎊 New decade Everything new🎉💥,"['happy2020', 'happynewyear', 'happy']",#Happy2020 #HappyNewYear #Happy...🎊🎉🎇🎊 New decade Everything new🎉💥,1
4623,1212140048138801153,1212074149474185222,2019-12-31,tomrinaldi10,@SusanAyn_XXX  NEW YEAR TO YOU DELICIOUS!COMEBACK IN EARLY TIME...🎊🍾🎇🎆❤️😘,['happy'],@SusanAyn_XXX #HAPPY NEW YEAR TO YOU DELICIOUS!COMEBACK IN EARLY TIME...🎊🍾🎇🎆❤️😘,1
4624,1212139979176136708,1212139979176136708,2019-12-31,annie_molleyres,"HAPPY NEW YEAR  🎉🥳🌹🥂❤💖🥰🎉 HEUREUSE NOUVELLE ANNÉE  Je vous souhaite à tous plein de bonheur, de joie, la santé, vos vies rempli d'amour et que tous vos rêves se réalisent.    …  https://t.co/u3akQ1asFw","['happynewyear', 'happynewyear2020', 'happy']","HAPPY NEW YEAR  🎉🥳🌹🥂❤💖🥰🎉 HEUREUSE NOUVELLE ANNÉE  Je vous souhaite à tous plein de bonheur, de joie, la santé, vos vies rempli d'amour et que tous vos rêves se réalisent. #happynewyear #2020 #happynewyear2020 #happy…  https://t.co/u3akQ1asFw",1
4625,1212139667073748992,1212139667073748992,2019-12-31,safaeb12,Happy New Year! May 2020 be your best year yet 🌹❤️🎉    ,"['newyear', 'happy']",Happy New Year! May 2020 be your best year yet 🌹❤️🎉  #2020 #newyear #happy,1
4626,1212139336512278528,1212139336512278528,2019-12-31,francheskafl,"Closing 2019 with fellow carb lover, hiking - HAPPY FF ✌🏼    @ Sandstone Peak  https://t.co/3IT2IogfU8","['ca', 'optoutside', 'santamonicamountains', 'happy']","Closing 2019 with fellow carb lover, hiking - HAPPY FF ✌🏼#CA #OptOutside #SantaMonicaMountains #Happy @ Sandstone Peak  https://t.co/3IT2IogfU8",1
4627,1212138657831886850,1212138657831886850,2019-12-31,donia50711947,كل سنه وانتم طيبين  سنه سعيده عليكو ياارب♥😻  year: 2020  _New_ Year🎄🎇✨,['happy'],كل سنه وانتم طيبين  سنه سعيده عليكو ياارب♥😻  year: 2020 #Happy _New_ Year🎄🎇✨,1
4628,1212138185171468288,1212138185171468288,2019-12-31,paulnmuskoka,  🎉🎶🇨🇦🍻 @ Casino Rama Resort  https://t.co/lo2QTbYKUF,"['happy', 'newyear']",#Happy #NewYear #2020🎉🎶🇨🇦🍻 @ Casino Rama Resort  https://t.co/lo2QTbYKUF,1
4629,1212138177730949121,1212138177730949121,2019-12-31,susychemen,"To all our, clients, followers and friends, we wish you a Happy New Year full of thriving projects! We want to thank you all for being part of this community✨ Cheers to a wonderful 2020! 🥂      https://t.co/YNh4UYUzcH","['happy', 'newyear', 'cheers']","To all our, clients, followers and friends, we wish you a Happy New Year full of thriving projects! We want to thank you all for being part of this community✨ Cheers to a wonderful 2020! 🥂  #happy #newyear #cheers  https://t.co/YNh4UYUzcH",1
4630,1212138020515782656,1212138020515782656,2019-12-31,classic87561262,## New Year💪💪💪💪💪 ##### My End...👈👈👈👈  https://t.co/Zi5wQIuv9E,"['happy', 'from']",###Happy New Year💪💪💪💪💪 ######From My End...👈👈👈👈  https://t.co/Zi5wQIuv9E,1
4631,1212137691858587650,1212137691858587650,2019-12-31,susannav888,☀️☀️☀️☀️☀️☀️☀️     2020  my beloved friends   https://t.co/9N2CIr3ZXN,"['happy', 'new', 'year', 'twittworld']",☀️☀️☀️☀️☀️☀️☀️  #Happy #New #Year 2020  my beloved friends #twittworld  https://t.co/9N2CIr3ZXN,1
4632,1212137636124479488,1212137636124479488,2019-12-31,villagraciabenj,Tayo na nama'y nasa bagong yugto  Hindi dapat huminto bagkus ay magtungo Magtungo sa lugar na tayo'y mabubuo Hindi sa lugar na babaguhin ang isang mabuting tayo !   NEW YEAR EBRIWAN!,['happy'],Tayo na nama'y nasa bagong yugto  Hindi dapat huminto bagkus ay magtungo Magtungo sa lugar na tayo'y mabubuo Hindi sa lugar na babaguhin ang isang mabuting tayo !  #HAPPY NEW YEAR EBRIWAN!,1
4633,1212137604545744896,1212137604545744896,2019-12-31,loredomachado,      https://t.co/G1oSLNPJSe,"['feliz', 'счастливый', 'joyeux', 'happy']",#feliz #счастливый #joyeux #happy #2020  https://t.co/G1oSLNPJSe,1
4634,1212137375196860416,1212137375196860416,2019-12-31,hgiwraaa,初日の出 雲が多くてしっかり見えず… 残念   new year   https://t.co/y7Jf6ucd3P,"['happy', '日の出']",初日の出 雲が多くてしっかり見えず… 残念 #2020 #happy new year #日の出  https://t.co/y7Jf6ucd3P,1
4635,1212137174851837952,1212137174851837952,2019-12-31,rltyhckrco,"🌞 What if, every morning, your higher Self sent you the message you needed to win the day? . By reading one small, personalized message each morning, you will find your life opening up to more magic than ever before.  https://t.co/uUFVZcYj9W       https://t.co/nQVHpVQTEW","['source', 'loa', 'lawofattraction', 'happy']","🌞 What if, every morning, your higher Self sent you the message you needed to win the day? . By reading one small, personalized message each morning, you will find your life opening up to more magic than ever before.  https://t.co/uUFVZcYj9W  #Source #LOA #lawofattraction #happy  https://t.co/nQVHpVQTEW",1
4636,1212137141456834564,1212137141456834564,2019-12-31,3_puluh,   USB Optical Office Mouse  https://t.co/gZwLsiO641,"['happy', 'streetstyle', 'moda']",#happy #streetstyle #moda USB Optical Office Mouse  https://t.co/gZwLsiO641,1
4637,1212136225110417409,1212136225110417409,2019-12-31,dannyjrm,Gracias 🙏 . . .     en Santo Domingo - República Dominicana  https://t.co/qABBjehHSs,"['happy', 'findeaño', 'bestnine']",Gracias 🙏 . . . #Happy #findeaño #BestNine #2019 en Santo Domingo - República Dominicana  https://t.co/qABBjehHSs,1
4638,1212136077487722496,1212136077487722496,2019-12-31,theloveguru619,  Y'all  😊😍🎉🎊💚💜❤  https://t.co/UDDfDWTQjy,"['newyearseve', 'selenquintanilla', 'happy']",#NewYearsEve #SelenQuintanilla Y'all #Happy 😊😍🎉🎊💚💜❤  https://t.co/UDDfDWTQjy,1
4639,1212135939667042304,1212135939667042304,2019-12-31,familydsa,I just want to put it out there that I am loving my new job. :) ,['happy'],I just want to put it out there that I am loving my new job. :) #happy,1
4640,1212135709605335040,1212135709605335040,2019-12-31,soniastrong,"Out with the in with with new 👏🏼 New year, new chapters, new decade.. make fresh moves &amp; new memories.. work harder &amp; smarter.. Self care in planner, let go of what does not serve you &amp; open arms to the power of the future 🌟       https://t.co/4lMuuNkAOk","['peace', 'positivity', 'newyear', 'happynewyear', 'happy']","Out with the in with with new 👏🏼 New year, new chapters, new decade.. make fresh moves &amp; new memories.. work harder &amp; smarter.. Self care in planner, let go of what does not serve you &amp; open arms to the power of the future 🌟#peace #positivity #newyear #2020 #happynewyear #happy  https://t.co/4lMuuNkAOk",1
4641,1212135698859466758,1212132795193028608,2019-12-31,outlanderhq,"@GreatLaugh @ClanHeughan @OutlanderHome @AngusAngels @OutlanderUniv @nanfan15 @edie_rische @pellicott1 @sonniegale @bigdoh @purpleiris13 @SummerPic @brigitte_jean @Beachgal141 @WHood0702 @Debra_McGill @newenglandgrl @jillmetcalf @Tina_Bradley27 @SamHeughan @caitrionambalfe @Angela1303 @kaybtoo @Miss_Franco0 @sasseyjudy @odyssey158 @SonjaNi41294318 @GinaPustor123 @mary_markssngr  New Year,  Karen!  From Tobey and I!! 😁  https://t.co/Uh9Ik1Dr4M",['happy'],"@GreatLaugh @ClanHeughan @OutlanderHome @AngusAngels @OutlanderUniv @nanfan15 @edie_rische @pellicott1 @sonniegale @bigdoh @purpleiris13 @SummerPic @brigitte_jean @Beachgal141 @WHood0702 @Debra_McGill @newenglandgrl @jillmetcalf @Tina_Bradley27 @SamHeughan @caitrionambalfe @Angela1303 @kaybtoo @Miss_Franco0 @sasseyjudy @odyssey158 @SonjaNi41294318 @GinaPustor123 @mary_markssngr #Happy New Year,  Karen!  From Tobey and I!! 😁  https://t.co/Uh9Ik1Dr4M",1
4642,1212135638008573952,1212135638008573952,2019-12-31,neioliver,"(...) só guardei três gostos na boca; de vodca, de lágrima e de café.  Caio Fernando Abreu    em Praia de Guaratuba - PR  https://t.co/1Ry4OH2g4q",['happy'],"(...) só guardei três gostos na boca; de vodca, de lágrima e de café.  Caio Fernando Abreu  #happy #2020 em Praia de Guaratuba - PR  https://t.co/1Ry4OH2g4q",1
4643,1212135552985772032,1212135552985772032,2019-12-31,briankiplinger,STOP DOING THIS IN THE MORNING!!!  https://t.co/ZQJRo3QgNc     https://t.co/2pZ9hpFjIV,"['entrepeneur', 'success', 'happy']",STOP DOING THIS IN THE MORNING!!!  https://t.co/ZQJRo3QgNc #entrepeneur #success #happy  https://t.co/2pZ9hpFjIV,1
4644,1212135446815199232,1212135446815199232,2019-12-31,averagedadfb," new year from my family to yours. 2019 has been an amazing year, let’s see what 2020 has in store for us. Let’s make waves, get better at what we do and move forward creating content that people enjoy …  https://t.co/EsBStqvbDG","['happy', 'live']","#happy new year from my family to yours. 2019 has been an amazing year, let’s see what 2020 has in store for us. Let’s make waves, get better at what we do and move forward creating content that people enjoy #live…  https://t.co/EsBStqvbDG",1
4645,1212135428410744834,1212135428410744834,2019-12-31,iamthecritic,Ending the year with ... sit down for this — good news at work.   “You’ll start your training as an analyst on Thursday.”  Fuck. Yes.     https://t.co/BWsDBsdPXN,['happy'],Ending the year with ... sit down for this — good news at work.   “You’ll start your training as an analyst on Thursday.”  Fuck. Yes.   #happy  https://t.co/BWsDBsdPXN,1
4646,1212135000554033154,1212132734753095680,2019-12-31,maryse20886205,@JohnCena @JohnCena💕 New Year MY  HERO 💕# STAY SAFE TOO 💕,['happy'],@JohnCena @JohnCena💕#happy New Year MY  HERO 💕# STAY SAFE TOO 💕,1
4647,1212134831284342784,1212134831284342784,2019-12-31,iamanwar015,Check out Main Event 2020 on Hotstar!  https://t.co/rzA4llH8J4 Goodnight wish you   💚2💙,"['happy', 'new', 'year2']",Check out Main Event 2020 on Hotstar!  https://t.co/rzA4llH8J4 Goodnight wish you #happy #new #year2💚2💙,1
4648,1212134825978556416,1212134825978556416,2019-12-31,travistydemand,Making focus tapes for lighting design. It’s going to be a long day!       https://t.co/UJXR52fH1s,"['lighting', 'lightingdesigner', 'focustape', 'burlap', 'happy']",Making focus tapes for lighting design. It’s going to be a long day! #lighting #lightingdesigner #focustape #burlap #happy  https://t.co/UJXR52fH1s,1
